Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AVV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PSH.L,PSN.L,PSON.L,PURG.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2024-06-03,9174943,3828433,1259824,573313,781590,6553255,23275183,,2147969,6750189,47887792.0,6217147,,1070175,222979,1789977.0,1146728,51535949.0,1360045,20683080,2616816,101977320,8660037,311745.0,6044878,4327872.0,179387,2674707.0,125960,262775,9506982,2118275,3965987,603223,359888,3642254,17135011.0,24107699,281937,656917,13342487.0,16041403,12946937.0,,395355,2195181,1219420.0,1992332,1192729,24596587,3551281,3030011,39446998,137984236,4236774,1191225,11694826,15209264,32928592,21067564,1260781,4679846,179771,789251,4137568,,5024001,6578287.0,6128639,1974672,51917083.0,10542582,5493512,1838687,8055903,3543805,14688170,316621,,927242,1635292,3230187.0,520837,2081726,13128203,453390,17352594,7226643,4421622,3121128,1591423,153683368,639100,1592148.0,740514
2024-06-04,10808866,3315009,323971,865446,1843910,3148733,16130085,,1646266,5536266,96266689.0,7667528,,1570103,385956,2589318.0,436746,59374020.0,1261023,25234329,1364714,36647274,4786313,616414.0,2581762,6901814.0,391018,2823474.0,152547,451986,2607419,1073085,4662843,773978,220580,4783587,33131643.0,18355030,277847,515952,16289637.0,22633804,20761709.0,,471910,3067380,896556.0,6924644,636307,30960343,4160695,6058862,10471967,262438113,1020240,799011,10987038,19824252,21335483,13692693,258860,18425334,125301,788025,1703339,,3321626,3286475.0,1524577,1512298,31952810.0,10551353,4061030,2056519,2584760,5441471,15059526,1121366,,1301724,3832100,2065337.0,105598,4776308,28198183,709707,18812057,6745671,5371115,588452,1286672,69280619,839361,1660219.0,864181
2024-06-05,6708853,2328728,380733,1190269,3040508,2714859,9265743,,1815206,8196965,54732210.0,4964372,,1399447,259243,9306219.0,573870,37366840.0,1270034,17627524,877761,35393812,2771041,483199.0,1247884,3543538.0,204712,3719018.0,174620,1066254,5266388,963434,6785018,1303964,206029,1365295,26654418.0,8609959,320447,484941,12742961.0,23768135,10831531.0,,279584,1494890,3189463.0,10793101,306664,18454612,17381275,6956633,10958299,147742816,1008456,1347857,7043107,1998253,19915174,11465503,438756,3628560,141767,767361,2856759,,3306784,4063267.0,2527151,5763844,19116764.0,6948131,8987137,6064614,1794202,2685115,10454373,581156,,448431,1769492,6031762.0,110531,3488471,9334075,782743,18343435,9493724,3512240,654311,1432964,90001063,282373,1578373.0,729840
2024-06-06,1792351,642423,2167160,371977,1008747,5374423,3786400,,1326464,3097352,78914345.0,4904974,,3130355,162234,6085697.0,533267,24191464.0,852294,14398641,1606216,56068442,2361976,384875.0,1822056,2322843.0,194635,4834359.0,654116,422072,1503792,4960994,4908527,912828,172742,3783423,22808747.0,6693411,213548,453419,10436125.0,13066947,13361625.0,,262696,1571886,732714.0,7183981,1086618,34611620,5694996,9406802,14909368,135516703,1363769,768969,3735262,4955926,18955644,11283013,171103,3210545,114797,617509,2369249,,1969723,2027575.0,1940662,2119324,19410821.0,13822481,5922602,1547188,1841582,1447931,8822394,420660,,1509782,2117619,2163396.0,77575,1408836,5181812,387025,27497442,8997966,5130037,356928,1261200,119686391,211734,2146628.0,577521
2024-06-07,8255628,759646,1826612,831811,1025336,6678014,9681918,,2907425,3301533,96238708.0,2396694,,3315796,368500,4132321.0,501779,28556083.0,3403569,11623569,294947,43027011,2999387,238272.0,2702006,3070382.0,119689,2776412.0,226762,449980,1359006,1474549,6676769,1100712,204455,4665661,26382699.0,6977567,236597,883020,10097479.0,17531587,8252946.0,,476653,1913556,1651766.0,4081096,573038,9877037,4889664,3360286,29005354,116265881,2321054,807645,7493181,2192546,14067063,18510630,652057,4117338,119401,1026299,1753439,,1634216,1741737.0,1763013,1906336,15420780.0,9933172,5417540,1816029,1363676,1605154,12774048,293436,,452850,1258056,1818222.0,81508,2539266,16341938,668026,45977011,6723036,3959767,1381553,1666412,71954137,317186,1548558.0,829694
2024-06-10,3705194,578446,731513,565604,944774,2274159,10231742,,1555931,5144757,41892783.0,3026316,,1472661,118534,3495521.0,986658,31405955.0,1097363,17885585,338207,18680228,3033235,611548.0,1873329,5306655.0,109531,2883871.0,250707,363611,1011601,4709579,2633911,2411315,235747,675707,12245909.0,4498322,175673,359738,14788234.0,19224837,9798301.0,,293503,1067523,,2757075,222741,7935785,3760427,1293938,22073530,157631432,946145,1371055,10137991,2749172,11406808,25612036,266574,2800457,139353,1023771,1331989,,2749842,1215322.0,1810931,1265451,29278150.0,6221633,5525771,1188209,1787792,3447192,12221002,308421,,617900,2146203,1638265.0,97837,1592916,6531328,715561,16720602,8977206,3522972,2111945,963157,110889294,339933,1327768.0,598024
2024-06-11,5493727,3663191,513751,1228682,1438394,8664427,7991651,,1720592,4358625,62590795.0,6334505,,1684923,232278,5499379.0,525228,36666931.0,1375370,14547610,656415,19421512,31034834,352366.0,1669402,4746249.0,156776,3090763.0,169993,265033,1308742,987294,9456142,535470,208228,3574438,47231218.0,20843358,360418,843977,18583512.0,22207081,9531709.0,,439557,2239751,2285065.0,3195164,346739,7892055,8562806,3912265,23604619,166452852,828934,1250497,9850999,21402827,14340470,54090329,277850,31088146,107150,1023861,1599906,,3029317,3411502.0,1639960,2448394,72423922.0,15124094,17653831,1101147,1934984,2807130,12985012,448412,,759734,1914461,2076558.0,453479,2917457,19591275,509502,50239548,8545493,3483159,1313928,1392237,91297027,424827,2414820.0,1098361
2024-06-12,5159133,1577318,456260,798314,1462369,19065630,16237589,,3288083,4021575,130991228.0,10329499,,2114616,417030,4932237.0,448017,24703041.0,2661604,19569965,1484260,15394905,4609175,370150.0,1049270,6509232.0,210476,3896280.0,253021,226326,6021350,2755691,2783221,707132,192320,780930,39054281.0,10253396,304405,784530,36720091.0,18165743,9860216.0,,785685,2220962,1757202.0,13386582,1101314,5187743,4988225,2964846,82239835,254086293,967695,1086383,6398426,3767288,26673886,46970669,555549,41536163,189850,988027,1816228,,2757351,2748881.0,1295947,3266029,31182621.0,24608437,7335387,1176093,2609725,2405261,16206847,418340,,2329253,2218207,2762673.0,189885,2445616,9789689,662945,26601314,17460633,4569192,1180276,2052282,152874144,454532,2119649.0,634418
2024-06-13,2802773,1456630,625676,669231,1049658,6508036,7141904,,2266844,7481512,91990995.0,2978887,,1397010,367936,3374456.0,418476,34613400.0,2303726,31727698,492331,68398553,2220571,337724.0,2513463,5826906.0,180142,3275804.0,148465,273667,1104634,2134672,2587977,470691,302820,903053,21127391.0,3808061,179333,1698684,10422293.0,18065040,12265913.0,,322187,2534520,1086714.0,5254363,294547,6290015,3319951,1602301,57892300,94191527,1155082,1367847,6520823,2872598,25778208,25639536,420112,3271486,157772,1410002,1156912,,2686896,2108497.0,1373494,2673142,25356193.0,5049656,5520228,1215559,6036946,2690694,6430750,1271565,,1084726,2864700,1853498.0,136714,1256962,7249818,973098,12990470,8940665,2755460,772610,2231734,125883045,429053,2248998.0,811477
2024-06-14,2274510,764561,392939,960270,1037762,4637105,5214314,,853710,4871535,77082657.0,2678196,,1503335,292283,10923076.0,640891,24629988.0,2535999,53401620,497274,30138355,1920182,348572.0,1033161,7218029.0,103739,2763551.0,191339,171118,1227773,1095648,3409995,524145,214402,930148,15876698.0,4229887,199146,1067873,15521597.0,25618242,18430929.0,,367104,1434406,1210097.0,2365817,245558,9240266,4359638,1170882,28942641,162745999,599618,944328,4411568,3391702,13881314,15037419,338100,3268976,214174,906530,1957472,,2455864,1545429.0,1493679,2616917,19594181.0,8753664,9259957,1246139,3345759,1377785,6821729,596982,,553682,1652299,1719055.0,157938,1976738,5632866,1046699,27354671,9975350,5058630,745077,2408088,71066044,549386,2930707.0,1062153
2024-06-17,1949448,660126,574340,894850,1468074,2767315,19656519,,1122267,5146827,79510265.0,2870033,,4061332,341830,7904440.0,355008,21606961.0,1673167,40023568,384395,39938703,9497166,458867.0,1233297,6287719.0,77870,2788747.0,281494,261637,932099,2668203,2353078,545291,379377,463036,29378344.0,3788234,164551,819030,7849729.0,14710012,18012889.0,,237896,998291,993945.0,2393987,238727,3401506,6102395,10343056,40111637,99062882,1095379,364528,15665999,4635622,39446231,14622992,165911,8430100,124826,539088,1693117,,2411144,2237360.0,1062395,1422724,31122367.0,7382930,12203259,961798,4774373,2680198,5825941,495417,,693957,2569114,2291655.0,165905,3841482,14518579,993869,26880350,8041137,2534808,705100,1892019,98602229,832411,1840555.0,795413
2024-06-18,3606011,1180411,1037975,1338183,680642,2336364,6019926,,1604675,5679351,58351028.0,3688030,,3697955,381671,3179785.0,1280732,32364208.0,1248466,33635567,979307,18966470,3445185,810586.0,892734,6169287.0,496745,3229309.0,195760,316404,2156004,3363317,2358148,745198,184848,807935,25518018.0,4665533,492173,810009,10800650.0,25427180,11765092.0,,362332,3112038,2704190.0,5581459,335350,6985036,7749870,1694210,23095743,102463660,936422,1513579,12079996,5341588,33498664,18621242,420421,3241642,158838,695612,2456205,,2619688,4006972.0,946866,1399980,15613502.0,8359850,5705184,1174258,3096758,1065142,13056799,657566,,1182864,2395093,2502590.0,235104,3254207,5504169,1135632,18125671,13002720,4372594,554576,3594654,67323052,799267,2244520.0,1511793
2024-06-19,4913855,702378,441467,500401,1341080,1350797,4006201,,943032,3875665,34889006.0,3212276,,1421620,597621,1998836.0,425284,22876709.0,951306,24088070,634575,28345517,2517575,287335.0,375093,2384500.0,76175,3955921.0,301075,411857,1026446,1350351,2088094,519274,146603,515059,30792941.0,3034402,256668,564759,10119962.0,15842521,13331988.0,,175418,1608060,2020056.0,2143964,361986,6196896,3315381,1641608,26847788,184600116,536869,1125723,8103388,2560097,25074140,8694300,180885,2177997,94266,1303886,1709212,,2245587,4478414.0,1213456,1385584,10991331.0,3643077,5049346,1311409,1975563,1879585,4334965,1430797,,497115,2332482,2066968.0,153243,5764312,14489344,640134,7626231,12615381,3022960,580248,1852686,74385058,687784,1293867.0,559976
2024-06-20,3065591,1282116,687605,844430,1501192,1550088,8631968,,1559325,4264404,78618616.0,5190072,,4016715,394552,2597018.0,467319,49565069.0,6158532,23865552,571745,20339861,3658998,546385.0,863069,9724005.0,135326,5469187.0,621321,502039,1708329,927898,7448883,744477,283618,1239000,26694426.0,3916050,318211,825788,34544646.0,16016072,14359033.0,,331128,1954339,1066285.0,4683359,218566,7129677,13528450,2393935,30536784,179094450,1489652,1061501,3936141,3937305,17482605,36604533,171019,18887546,201479,2004831,1516479,,4440815,10490145.0,1037370,1642325,44742966.0,3653755,8470245,1756480,5894911,3641207,9209723,1086350,,563353,2148786,1525014.0,142720,3139283,14839073,424486,12831058,12020607,9181522,847090,1839570,80709044,677758,2609162.0,947656
2024-06-21,13818591,3260223,2635012,1461600,2694405,4034416,13766914,,6183289,12801985,85228878.0,9550115,,4435441,569601,15831751.0,1101599,86474396.0,4762845,33540311,1666032,47524579,7013258,971653.0,5717559,12120818.0,342713,8019175.0,619053,2472014,13295237,2591232,8446048,736993,1984306,1335938,73950723.0,16605898,646190,1514800,45261862.0,89803626,45836007.0,,741628,8853559,4108393.0,5721233,741238,22373112,12008805,11044034,60446283,246172446,3790931,3733261,17917644,10007890,24874399,134567756,608349,43101669,277103,2008890,3367007,,8855844,6924564.0,3188192,3434527,55391480.0,23230298,17933112,4782000,9202195,4735194,24287830,1462890,,1135561,3066057,4837313.0,279462,5945560,15829077,1344225,37516695,20918480,8930364,2891918,5192191,107345940,739795,9605157.0,2382170
2024-06-24,3003707,762073,457643,1165907,1354824,3699239,4123990,,2752680,3743238,50595956.0,4057922,,1058212,264788,4849974.0,706590,41705397.0,2296539,20866115,415274,32296665,3338282,288486.0,1380333,15711431.0,134223,2684832.0,138922,247007,3516836,5390502,2990417,571984,231438,605133,45684622.0,18591253,312612,1048875,41010115.0,42754421,10266815.0,,520194,8568400,4060247.0,3554477,269054,8290314,7462499,1238062,62628374,104466620,662929,1350247,6040782,2785347,14061313,36754186,343998,4594642,125067,622275,1069699,,5026520,2367417.0,1290898,1390954,42204102.0,7090012,5084240,6773670,6680497,2616638,7487402,628619,,721109,1953773,2050330.0,115592,1221151,13672585,693988,20584068,8032109,4470395,1445937,1597840,55421678,363742,5658922.0,442253
2024-06-25,9939910,3011792,894520,2351554,1011662,3005452,8194611,,3545029,14831435,62344856.0,3298887,,4422346,779696,3010514.0,473074,32854319.0,4964920,22166883,1429371,14893606,3851106,307112.0,889475,7992420.0,126736,2638382.0,160125,1413828,1511735,6279118,7321337,450764,255457,649511,21870933.0,9780496,252437,728121,33113457.0,16325290,10089486.0,,259684,2803081,2837375.0,10004546,264116,6672966,12461421,4419674,35672226,98819622,1934670,1681263,5033644,21375835,10194338,17518500,667606,9657748,122390,728394,1611942,,4770481,2036443.0,1569801,5154337,94495842.0,12489208,6037319,6195094,2785104,2128015,8067392,849078,,566221,2119562,2048774.0,128978,1921640,3293485,2395142,22866498,7723964,2698041,414742,3462040,55528501,466932,2938010.0,1378757
2024-06-26,6034261,1700002,864246,768455,861184,9418263,7601070,,1440176,4826686,86932141.0,4066299,,1485765,363683,3569850.0,1003160,26737597.0,4934532,25620400,596163,18316767,3736180,336189.0,1228583,6615624.0,191869,3459896.0,360788,296175,1882400,4144821,5760166,585483,321795,664422,30074222.0,5248815,689940,887796,16917532.0,24355511,21789697.0,,301878,1441996,1781744.0,2746853,532347,8592571,12022038,1990652,19019803,317766913,1016972,1213228,5910381,8114568,19046059,51836672,248664,7467200,129386,774283,1619832,,2470461,2024430.0,2064804,1496757,41719977.0,12735911,7648785,1425785,7155029,3278422,10698575,1635411,,542051,3046509,4360702.0,590405,4146512,2755397,1391337,30527914,11992495,4101585,617144,1368717,81910537,630068,5892356.0,1520723
2024-06-27,5416122,1669265,531205,534142,664763,1785686,4067050,,1001890,4618231,55243693.0,3110623,,1867045,278027,3318879.0,737592,20914870.0,4740176,16798171,386840,26597310,2142215,308930.0,978249,3617853.0,132642,3454618.0,223700,427094,2743526,858584,2834863,684658,284713,376008,17226331.0,10696974,440341,1322039,15246387.0,28742324,9669449.0,,244323,3176586,1837632.0,4410353,432381,5403232,7597359,1460610,11396061,120670478,1159215,1883355,3065192,2960590,8152529,16878576,183677,4214423,115362,540090,1099331,,2571616,3090752.0,1541908,1104376,17818588.0,5823740,5750597,1379679,4052575,1320441,6831851,1659655,,707641,2465900,1988922.0,122436,1675826,1899605,473270,29394724,6058607,2821240,757125,1214890,88122141,1581777,2436950.0,826773
2024-06-28,3131144,1440315,462584,633451,666462,3980953,6538092,,1225943,5491556,40264979.0,4442693,,2022668,210265,2201713.0,714201,34507960.0,1878848,18228286,402696,23037421,2825299,517650.0,2492559,3152387.0,138911,3652930.0,266048,528290,2775763,1330906,3660568,671543,308250,524689,28317987.0,8074723,414106,951276,16223297.0,24405412,9420788.0,,341228,2847371,2227987.0,2568964,378625,15103822,5684786,1452124,12362402,201729056,1034308,1144362,3883925,3097949,11848623,21949705,263884,2044926,150587,747063,2173769,,4370401,1610436.0,1444347,2785534,34208677.0,9576209,6828624,1522441,2185061,1867059,7501581,1471831,,580710,2114953,1745776.0,121185,1937991,13264080,465921,48008324,9526581,4603009,1084570,1535011,58666029,1275247,2391413.0,1105451
2024-07-01,4849419,688599,318468,540660,663590,1678407,3528460,,1123384,5755609,39103981.0,2434684,,1739945,500080,2738196.0,514319,20833173.0,2516115,17357796,412192,16320712,4968680,363574.0,875065,2871870.0,110688,2662847.0,235131,257841,1777418,1910691,6691348,481285,207182,282293,30479112.0,5861498,429135,658038,15911424.0,15905058,13009106.0,,404816,1635048,904783.0,3201712,270493,19098426,6311785,1928988,11643579,129712755,810966,1133625,5239711,2864800,7441560,15535781,230516,2963302,119089,1522491,2348808,,2421009,1645842.0,1411300,3344683,20244679.0,5942112,8400851,1087477,3197155,2244328,6653438,1817527,,519296,2440962,2551696.0,116989,1353996,3111479,399849,12179291,22943757,3826207,398608,1999605,55924542,771895,2081699.0,887766
2024-07-02,3452873,570556,390024,737829,790944,2722905,4674907,,1577419,5765652,42471582.0,2786758,,3796303,249829,1968468.0,693966,28157656.0,1715429,19959603,461220,10181762,2761546,479568.0,1196491,2537369.0,145291,3746971.0,374772,437856,1506945,1135156,3394092,722883,267192,365430,26294860.0,7042481,454027,577908,11763135.0,17448210,11992473.0,,309419,1314460,1156068.0,3510928,334167,7570931,6675307,5098283,11356089,194390185,765320,1058494,5248471,3087127,13914678,21767927,317129,2924319,167718,1408586,1606528,,2286546,1632338.0,1096743,1576528,24082607.0,4384806,16546319,1067767,2114078,1760798,7651209,6107509,,537615,2798180,2164235.0,112088,1689679,4531589,743386,18293343,16423125,4740873,822460,2989859,63417139,459871,2231189.0,980106
2024-07-03,12898938,1933846,563125,936270,784617,15238215,4783973,,2172456,5657499,47996480.0,2587246,,3782528,407554,2852037.0,663226,40487574.0,3563243,17612850,2975982,41034776,2002055,435077.0,875691,8007563.0,217661,4979067.0,700435,302950,4329036,1677180,4176532,483350,848935,1262041,57688916.0,9870467,278148,459507,24939269.0,16403286,22276223.0,,184894,2055111,1645784.0,1854656,426005,35652019,5152919,1086607,18406867,323106648,1085511,1685319,3743895,10967229,14255267,16793041,842916,1822792,177882,3639223,5899782,,4026067,2005886.0,3579352,2405013,34330227.0,5957961,9762853,2851417,11525222,2328138,5149369,1421368,,1002633,2110813,1919964.0,455789,3715194,3952674,519494,12350120,8990718,5674019,1418849,1935639,92237703,1279601,2497975.0,793616
2024-07-04,2266686,601395,281348,517119,402318,1394235,3861967,,1130254,3527673,70585662.0,2255788,,2073278,123598,2065322.0,744935,20860189.0,1185613,12846654,291934,9849269,2144316,344434.0,292865,3406243.0,97993,3086286.0,198735,153540,1452014,1507047,3988113,592623,198577,370919,17149958.0,3952157,213042,575714,9727849.0,14192578,12022004.0,,159813,1006790,795050.0,1828158,166964,7978148,4581896,866293,12942780,154028902,832278,1158191,3575151,3324664,9792207,11649920,186325,1432870,149071,870800,928525,,1854391,1201137.0,831780,1608710,10827260.0,5145462,4242813,1696747,1212462,1159758,6801590,915934,,498650,1792200,2508427.0,72842,1329735,3230673,528206,9301295,6029225,2773016,549136,1308429,36817580,678766,1485935.0,582459
2024-07-05,4094955,625782,376778,780726,543351,4978262,4308694,,1079171,4211061,62764166.0,2493310,,1939798,332065,6132031.0,773347,68684950.0,1524450,13739924,4187798,20336758,2107183,225103.0,493957,2357144.0,140240,2482497.0,193214,3745518,12771249,1600718,3032791,525294,163404,784751,38929834.0,8159309,202453,630353,15970956.0,25225180,11370305.0,,362640,1237339,1501531.0,1948421,806978,9655219,6688349,2151945,12193275,302017954,1658136,1690732,5260897,3233655,12622809,20949543,118808,3464490,140112,1502599,1191843,,2064471,10915713.0,1128948,1767493,9892614.0,10992636,5174701,1671350,1451913,1550288,6609096,24090785,,567793,1966555,2029444.0,547526,1874904,7842794,856780,17150899,22655150,2897535,2277452,1718062,39779841,526046,1866095.0,805753
2024-07-08,2048477,633669,530500,1044734,625501,1436055,5169582,,971467,3555415,42154602.0,2522621,,5536970,142040,2668695.0,619600,33327293.0,2704948,15565142,829599,14050254,5002754,236591.0,695726,3393952.0,233260,5368691.0,139592,1039757,1768090,841091,2865149,330127,261248,466393,26041110.0,9936469,162285,894636,12450667.0,20154307,14706248.0,,263759,1819214,1306605.0,2224227,220243,8399085,10507382,2221016,16500435,156999918,753500,1687404,6654006,2772029,12143230,40669283,850472,3414869,92283,993517,1320156,,1819421,1497211.0,1467569,1522350,33111645.0,4093872,4562944,1385362,1653430,2022640,6900136,1363383,,500924,1956658,2291035.0,147387,1768842,3321163,1707034,9898275,13271157,2202968,1139115,3259125,55631588,355090,2800721.0,565115
2024-07-09,5532448,1166269,404015,560412,1466936,7748875,3386669,,1177058,7467069,42282199.0,4470024,,2061683,208995,4132343.0,651041,94514575.0,3067176,20956173,497179,20390873,4079174,251363.0,641732,10156781.0,180018,3727087.0,159797,329727,2733727,1056480,6993503,408887,876937,4364449,104073814.0,4954956,295024,578726,15962204.0,26277635,15891713.0,,332607,2019433,5065229.0,2676370,270608,13565126,8229352,1068541,20490334,176111990,695324,2312640,9461677,12810669,9912451,16608144,542135,5258392,104576,996106,1740193,,4052077,1869306.0,4383218,1425354,115290022.0,4224603,4236358,1769863,2040167,1920924,8345319,4547186,,725795,2439738,3676035.0,283710,1594184,4820571,939993,10167948,15575373,5053117,972556,1480095,65847854,358714,3272010.0,4044249
2024-07-10,2223407,942192,508833,924595,579283,11126783,5708928,,982633,2575288,37845061.0,2404292,,1960641,215482,3533054.0,850235,59103197.0,1560406,13090021,429523,15074852,4884930,1130234.0,692010,2438192.0,131130,3284112.0,164815,385464,2062370,11555960,3256399,428412,1188333,3684992,13115139.0,7880630,238206,487134,8157779.0,21761228,18448498.0,,269486,2061002,4458144.0,13094024,706471,8098557,3804254,2577563,15518364,85646094,518315,1189678,6852044,3021143,10979643,29355218,688688,2690077,108400,933797,1021520,,4738972,2778544.0,1422742,1762231,19012165.0,3800738,5054258,1539773,3168836,2054774,7423656,1993607,,464591,2009233,2445892.0,327708,1607885,3197398,730010,8074593,7395217,4927222,1088910,2100593,95958747,6170066,2326186.0,3009488
2024-07-11,2239192,538357,434656,903422,518350,2149783,5833289,,765771,4099519,39455797.0,2502193,,3031624,296030,2675583.0,476112,27230410.0,1171379,12433054,672829,16963574,1988909,322398.0,1345841,5765332.0,296126,6702105.0,239670,545904,2443021,781522,4957605,493593,237467,924008,16335902.0,5079140,264953,628960,18146637.0,12428210,30197475.0,,235730,1205020,1078348.0,1521257,199128,9841816,4602588,1051232,10093829,101253674,882785,2053956,4401744,2101577,9709052,14208445,293643,3619315,121894,752820,1759131,,2779741,1954155.0,568572,3446703,7831108.0,9203986,10115569,1566731,1542077,2310591,6834968,3176721,,407322,2081490,1920101.0,130143,1724924,3394180,1634253,10219256,12417358,3429410,1157201,3200324,47102749,274547,2881908.0,557950
2024-07-12,2257501,275897,582816,501611,836130,1826733,8174642,,1054328,3390779,32863299.0,2391689,,1248693,213282,1596094.0,427230,24153584.0,1213674,12531056,494727,18179058,2222383,322344.0,1103153,3400092.0,124172,3259930.0,171171,260984,1051173,765210,3674425,306872,302525,1728974,19191626.0,4415694,253989,449501,6900814.0,10681797,26605150.0,,231177,752185,938617.0,9577887,147266,11216308,4579061,1337372,14041248,69605254,727995,1120470,3511821,2610598,7808591,16413881,238108,2834106,110513,1330530,1607812,,1868553,1999282.0,621577,3803409,11254760.0,4720446,7420026,1977842,1555683,1095700,5102397,3813152,,469314,1806293,1954517.0,174350,1375639,3540523,680383,14951071,18738510,2912343,730835,2368294,42445604,359359,1693994.0,639440
2024-07-15,3338391,726125,881134,991412,523856,6318372,2385976,,1097590,3384191,50879577.0,2322397,,1969294,165966,1960137.0,240388,22978638.0,6814213,10824999,871961,13689253,1788643,366816.0,1042221,2999464.0,288817,3546442.0,163516,211387,1052667,642827,2091572,333687,396644,519975,22878945.0,4715333,351679,1494551,7028890.0,13534070,10671393.0,,231978,1733515,1716139.0,1656246,171311,9334213,3424604,1110122,11898940,82739750,1287544,1026512,2958535,10364052,4769541,10469729,474230,6322140,101937,2310310,2246120,,1808767,2711499.0,680880,1235241,12177517.0,3550273,6141224,1043145,965226,1309049,5243588,3021932,,441046,1333359,1987450.0,955481,4912018,3739520,350120,11506729,24852888,3603832,497378,1338132,66768675,837526,1183819.0,482188
2024-07-16,2280452,986184,261747,2465514,1049630,1895933,2336466,,925600,2738578,39118646.0,2458813,,2080521,150208,8465802.0,674183,23748366.0,4226109,9281594,360988,14721714,2095403,299805.0,657230,2005415.0,157399,3188382.0,311616,1066719,855905,1148907,2530903,1688959,755082,576296,20198135.0,4144489,209146,645153,11305827.0,14160736,11362165.0,,192159,1563984,1475929.0,1795593,179811,24948184,14688569,1113558,33744969,76128129,776402,1095929,3498775,1789461,5990586,11785154,237272,13934654,84327,814061,1444424,,3651271,3193497.0,1215036,3581051,16247274.0,2447164,5078367,1278176,3010192,1135994,6915449,1757657,,441094,1293054,1281728.0,222344,1662731,2371230,1728505,13011920,5297662,2353800,413677,2275475,67131135,332294,4121208.0,789480
2024-07-17,2872742,392618,321403,791425,1485440,2317041,3156893,,1658263,3201063,58691836.0,2940660,,1713536,144123,3267413.0,610780,21130713.0,3551686,19917372,381544,16463984,4079955,318938.0,1339360,3008017.0,90638,3682124.0,260006,399470,1221096,724984,2516561,693535,280423,885164,14050190.0,4555730,238317,516182,7609485.0,12892719,12422457.0,,301155,1346089,879711.0,2293300,298322,8757386,3726592,1690652,24935988,73138654,674293,1417015,3690345,12050004,7480212,13007298,396845,4126076,143883,1367974,1405650,,2906790,3126634.0,1376439,1296222,29850094.0,3479341,6394576,1549389,1120191,1558872,10335800,2644210,,490425,1962865,3091841.0,156525,2483939,4855922,692111,31080099,11423480,2833994,513835,1212225,209583045,725878,2463466.0,2568853
2024-07-18,2158615,614447,374948,983779,998564,1631836,3253446,,891088,3037879,30816784.0,3578844,,1850620,181913,2408861.0,490581,24358024.0,3310177,10566704,357806,11093045,2650416,457743.0,990633,2488027.0,193213,2053284.0,279583,277485,1317563,1422234,4652198,553758,1532798,373470,29144703.0,3550286,272974,498307,10298281.0,13433977,8216047.0,,286840,1956190,1003024.0,2318682,212794,10357099,2513360,1633965,12674241,123711870,706721,1128846,3445176,4421830,5809849,16364928,166642,6084708,166218,843210,1594398,,2096886,1835861.0,757996,1774662,20595309.0,3047828,7140277,1800768,1372173,1870510,6299691,1590186,,418859,2122116,2043612.0,299125,1716694,3214326,451596,19339842,8708207,2766064,581863,1313109,37516815,346679,4973536.0,433821
2024-07-19,1826925,411132,531476,584581,931852,1602878,4098037,,985408,3696977,26127466.0,5296351,,7728689,218845,1749630.0,400009,23647860.0,2496626,21775402,417666,15632609,1940536,279252.0,703706,3418051.0,125832,3205121.0,575026,384711,1538040,1024835,5019496,794432,307538,757457,31017860.0,8979300,214818,631044,14282444.0,14701079,15316029.0,,291364,1564202,2052176.0,7463249,318476,10349034,3570860,842421,8923477,99192792,1418642,643692,4133015,4406618,39070612,10549199,188039,1829055,122134,625550,1719090,,2398857,1761584.0,1361493,1682934,66891520.0,5792570,7398401,2077804,1410158,1893556,9741766,2794541,,401455,2482076,1582465.0,1021720,3604457,4724739,576421,10216174,6592028,3148250,410171,1242535,33191240,651471,4461558.0,675510
