Date,XMR-USD,SOL-USD,LINK-USD,XRP-USD,LTC-USD,BNB-USD,DOGE-USD,XLM-USD,ETH-USD,BTC-USD
2019-11-19,58.96410369873047,,2.7565701007843018,0.2565000057220459,55.623985290527344,18.703298568725586,0.0025480000767856836,0.06575100123882294,177.45555114746094,8206.1455078125
2019-11-20,58.25162124633789,,2.708266019821167,0.25136399269104004,55.290924072265625,18.172273635864258,0.002555999904870987,0.06550200283527374,175.69834899902344,8027.26806640625
2019-11-21,54.144840240478516,,2.5496668815612793,0.24376599490642548,50.883052825927734,16.84021759033203,0.002426000079140067,0.06168299913406372,161.4627227783203,7642.75
2019-11-22,51.26661682128906,,2.35186505317688,0.23160000145435333,47.615535736083984,15.581703186035156,0.0023620000574737787,0.059502001851797104,150.26817321777344,7296.57763671875
2019-11-23,52.11064529418945,,2.4474239349365234,0.23618799448013306,48.70648956298828,16.41950035095215,0.0025049999821931124,0.060364000499248505,153.41778564453125,7397.796875
2019-11-24,48.22219467163086,,2.2557899951934814,0.2231840044260025,44.73422622680664,15.278764724731445,0.002365000080317259,0.056880999356508255,142.83470153808594,7047.9169921875
2019-11-25,50.20090866088867,,2.2750649452209473,0.21862199902534485,45.83033752441406,15.267363548278809,0.00228599994443357,0.05759499967098236,146.47653198242188,7146.1337890625
2019-11-26,51.72007751464844,,2.276427984237671,0.22214500606060028,47.27334213256836,15.527255058288574,0.0022909999825060368,0.058552999049425125,148.96507263183594,7218.37109375
2019-11-27,55.963016510009766,,2.229166030883789,0.22508099675178528,48.00880432128906,16.09828758239746,0.002339000115171075,0.059057001024484634,153.01055908203125,7531.66357421875
2019-11-28,54.03130340576172,,2.2719249725341797,0.22457000613212585,47.056949615478516,15.683206558227539,0.0023129999171942472,0.05822499841451645,151.7175750732422,7463.10595703125
2019-11-29,55.954185485839844,,2.3426198959350586,0.23021699488162994,48.87915802001953,16.273303985595703,0.0024560000747442245,0.05915199965238571,155.3041534423828,7761.24365234375
2019-11-30,54.76593780517578,,2.2420759201049805,0.22647400200366974,47.47542953491211,15.715950965881348,0.002319999970495701,0.059640999883413315,152.53968811035156,7569.6298828125
2019-12-01,53.58626174926758,,2.1671319007873535,0.22533300518989563,47.7111701965332,15.496335983276367,0.00229199999012053,0.05808199942111969,151.18572998046875,7424.29248046875
2019-12-02,54.03166198730469,,2.0949759483337402,0.2195809930562973,45.8170166015625,15.191858291625977,0.0022350000217556953,0.056078001856803894,149.0591583251953,7321.98828125
2019-12-03,53.42660903930664,,2.1299850940704346,0.21987000107765198,45.3816032409668,15.309556007385254,0.0022169998846948147,0.055980000644922256,147.9564208984375,7320.1455078125
2019-12-04,53.05144500732422,,2.048651933670044,0.21634800732135773,45.19295120239258,15.279977798461914,0.002208000048995018,0.05541900172829628,146.74774169921875,7252.03466796875
2019-12-05,54.006492614746094,,2.0258069038391113,0.2229280024766922,45.301639556884766,15.762839317321777,0.002222999930381775,0.055518001317977905,149.24899291992188,7448.3076171875
2019-12-06,54.24589157104492,,2.092442035675049,0.22550499439239502,45.67012023925781,15.711298942565918,0.002225999953225255,0.055027998983860016,149.19444274902344,7546.99658203125
2019-12-07,54.72345733642578,,2.061192035675049,0.22844499349594116,45.6404914855957,15.667085647583008,0.0022299999836832285,0.0550680011510849,148.76815795898438,7556.23779296875
2019-12-08,54.24336624145508,,2.0590059757232666,0.23043499886989594,45.952945709228516,15.67452335357666,0.0022380000445991755,0.0561319999396801,151.2647247314453,7564.34521484375
2019-12-09,54.310909271240234,,2.091032028198242,0.2254520058631897,44.93924331665039,15.448538780212402,0.002208000048995018,0.05445000156760216,148.2251739501953,7400.8994140625
2019-12-10,53.00785827636719,,2.2706570625305176,0.2243019938468933,44.64424133300781,14.958869934082031,0.0022040000185370445,0.053606998175382614,146.2670440673828,7278.11962890625
2019-12-11,53.06813049316406,,2.178049087524414,0.22205300629138947,43.94569778442383,14.82455062866211,0.002185000106692314,0.052691999822854996,143.60800170898438,7217.42724609375
2019-12-12,53.3068733215332,,2.1190710067749023,0.21985900402069092,44.08216857910156,14.818166732788086,0.0021879998967051506,0.05272100120782852,145.60400390625,7243.13427734375
2019-12-13,52.61967086791992,,2.077310085296631,0.22075499594211578,44.45058059692383,14.878744125366211,0.0021750000305473804,0.05299000069499016,144.9447479248047,7269.6845703125
2019-12-14,51.59382247924805,,2.010685920715332,0.21735599637031555,43.72218704223633,14.50501537322998,0.0021699999924749136,0.05167299881577492,142.86923217773438,7124.673828125
2019-12-15,50.924957275390625,,2.0868399143218994,0.21860100328922272,43.75682830810547,14.490446090698242,0.0021540001034736633,0.05139800161123276,143.114990234375,7152.3017578125
2019-12-16,49.448707580566406,,1.9815829992294312,0.2072249948978424,40.37425994873047,13.558786392211914,0.0021210000850260258,0.048549000173807144,133.61402893066406,6932.48046875
2019-12-17,44.94410705566406,,1.7563519477844238,0.18369899690151215,37.08342742919922,12.386940956115723,0.0020179999992251396,0.04405299946665764,122.60388946533203,6640.51513671875
2019-12-18,47.93243408203125,,1.8807209730148315,0.19617600739002228,40.77854537963867,13.535260200500488,0.0021830000914633274,0.0460130013525486,133.09219360351562,7276.802734375
2019-12-19,47.86513137817383,,1.8204929828643799,0.19081899523735046,39.92029571533203,13.445778846740723,0.0021230001002550125,0.04496400058269501,129.32113647460938,7202.84423828125
2019-12-20,47.05842208862305,,1.9234329462051392,0.19531600177288055,40.290157318115234,13.570778846740723,0.0020749999675899744,0.046268999576568604,129.06605529785156,7218.81640625
2019-12-21,45.53125762939453,,1.873682975769043,0.19408200681209564,39.996829986572266,13.380659103393555,0.0020840000361204147,0.0462770015001297,128.13095092773438,7191.15869140625
2019-12-22,47.45592498779297,,1.935425043106079,0.19697800278663635,41.96519088745117,13.835881233215332,0.0021150000393390656,0.04729599878191948,132.3725128173828,7511.5888671875
2019-12-23,47.34355163574219,,1.8768500089645386,0.19094300270080566,40.84747314453125,13.369033813476562,0.0020729999523609877,0.04484900087118149,128.6140899658203,7355.62841796875
2019-12-24,46.2087516784668,,1.8631199598312378,0.1921979933977127,40.678016662597656,13.444570541381836,0.0020729999523609877,0.045083001255989075,129.0638885498047,7322.5322265625
2019-12-25,46.50020980834961,,1.8047579526901245,0.19071899354457855,40.62956237792969,13.17483901977539,0.002088000066578388,0.04344100132584572,126.45463562011719,7275.15576171875
2019-12-26,45.30704116821289,,1.861799955368042,0.19039399921894073,40.26603698730469,13.208636283874512,0.0020580000709742308,0.04510100185871124,126.36122131347656,7238.966796875
2019-12-27,45.344425201416016,,1.8865059614181519,0.19110199809074402,41.17817306518555,13.362719535827637,0.002053000032901764,0.04608599841594696,127.21460723876953,7290.08837890625
2019-12-28,45.548683166503906,,1.8743380308151245,0.19322200119495392,42.84252166748047,13.705416679382324,0.0020639998838305473,0.0451509989798069,128.3227081298828,7317.990234375
2019-12-29,46.82925796508789,,1.9024039506912231,0.197051003575325,43.670658111572266,14.150045394897461,0.002067999914288521,0.046215999871492386,134.7579803466797,7422.65283203125
2019-12-30,46.498085021972656,,1.8389739990234375,0.194473996758461,42.747337341308594,13.947442054748535,0.0020540000405162573,0.04595400020480156,132.63348388671875,7292.9951171875
2019-12-31,44.56788635253906,,1.7694710493087769,0.19289399683475494,41.34007263183594,13.727642059326172,0.0020280000753700733,0.04522399976849556,129.61085510253906,7193.59912109375
2020-01-01,45.753543853759766,,1.8066400289535522,0.19266700744628906,42.01771926879883,13.689083099365234,0.00203300011344254,0.045451000332832336,130.802001953125,7200.17431640625
2020-01-02,45.74946975708008,,1.7411439418792725,0.1880429983139038,39.82301330566406,13.027010917663574,0.0020089999306946993,0.04411200061440468,127.4101791381836,6985.47021484375
2020-01-03,51.092037200927734,,1.8097079992294312,0.19352099299430847,42.41557312011719,13.660451889038086,0.002145000034943223,0.04523399844765663,134.1717071533203,7344.88427734375
2020-01-04,50.53669357299805,,1.8401329517364502,0.19435499608516693,43.32660675048828,13.891511917114258,0.0022410000674426556,0.046271998435258865,135.06936645507812,7410.65673828125
2020-01-05,54.096893310546875,,1.8077869415283203,0.1955370008945465,43.55320739746094,14.111019134521484,0.0024190000258386135,0.04535900056362152,136.2767791748047,7411.3173828125
2020-01-06,58.970916748046875,,1.937466025352478,0.22150999307632446,45.81635284423828,14.957807540893555,0.0024629998952150345,0.04912399873137474,144.3041534423828,7769.21923828125
2020-01-07,58.818294525146484,,2.114098072052002,0.21391700208187103,46.424583435058594,15.009249687194824,0.002432999899610877,0.049837999045848846,143.5439910888672,8163.6923828125
2020-01-08,59.46417236328125,,2.183605909347534,0.20902599394321442,45.65376663208008,14.602933883666992,0.0022929999977350235,0.04871699959039688,141.2581329345703,8079.86279296875
2020-01-09,59.19731521606445,,2.186048984527588,0.20489899814128876,45.2159309387207,14.498313903808594,0.0022559999488294125,0.04645799845457077,138.9792022705078,7879.0712890625
2020-01-10,58.57402801513672,,2.223958969116211,0.21230599284172058,48.72732925415039,15.025826454162598,0.0023560000117868185,0.04640199989080429,143.96377563476562,8166.55419921875
2020-01-11,58.45027160644531,,2.2832469940185547,0.21185100078582764,49.26376724243164,14.946328163146973,0.0023139999248087406,0.047547001391649246,142.92710876464844,8037.53759765625
2020-01-12,59.324764251708984,,2.2451930046081543,0.21563300490379333,51.08073806762695,15.322083473205566,0.002380999969318509,0.048319000750780106,145.87393188476562,8192.494140625
2020-01-13,58.00568389892578,,2.192452907562256,0.21261699497699738,49.733768463134766,15.227272033691406,0.0023580000270158052,0.04812199994921684,144.22659301757812,8144.1943359375
2020-01-14,62.821903228759766,,2.3899269104003906,0.23468700051307678,58.478233337402344,16.626121520996094,0.002469999948516488,0.052115000784397125,165.95535278320312,8827.7646484375
2020-01-15,68.33885192871094,,2.4049770832061768,0.23289500176906586,58.05284881591797,17.65481185913086,0.0023690001107752323,0.05478899925947189,166.23068237304688,8807.0107421875
2020-01-16,65.68069458007812,,2.4844789505004883,0.2285739928483963,57.618255615234375,17.076946258544922,0.0023449999280273914,0.0537480004131794,164.39100646972656,8723.7861328125
